;Unnamed: 0;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
10339;10339;femenino;industria;fabrica de;san pablo;1;1.0;20/09/2018;7000000.0;microempresarial
10341;10341;masculino;comercio;fabrica de;san javier no.1;1;13.0;4/01/2019;6000000.0;microempresarial
10343;10343;femenino;servicio;carniceria;llanaditas;1;8.0;18/10/2017;5000000.0;microempresarial
10345;10345;femenino;servicio;variedades;la milagrosa;3;9.0;21/02/2018;7800000.0;microempresarial
10346;10346;masculino;comercio;tienda;el compromiso;1;1.0;2/06/2016;5600000.0;microempresarial
10347;10347;femenino;industria;fabrica de arepas;buenos aires;3;9.0;16/05/2016;2400000.0;microempresarial
10348;10348;femenino;servicio;comidas rapidas;santander;2;6.0;13/02/2019;6000000.0;microempresarial
10349;10349;masculino;industria;fabrica de;san javier no.1;1;13.0;8/05/2017;7377000.0;microempresarial
10350;10350;masculino;industria;fabrica de muebles;santa cruz;2;2.0;27/05/2016;6800000.0;microempresarial
10351;10351;femenino;servicio;variedades;girardot;3;5.0;8/03/2018;7000000.0;microempresarial
10352;10352;femenino;comercio;almacen de ropa en;manrique central no. 1;1;4.0;24/10/2017;7000000.0;microempresarial
10353;10353;femenino;servicio;comidas rapidas;nuevos conquistadores;1;13.0;1/03/2017;7377000.0;microempresarial
10354;10354;masculino;industria;fabrica de;florencia;3;5.0;17/11/2016;6890000.0;microempresarial
10355;10355;masculino;servicio;mantenimiento en;la milagrosa;2;9.0;1/11/2017;7000000.0;microempresarial
10356;10356;masculino;servicio;tienda;carpinelo;1;1.0;26/07/2017;7300000.0;microempresarial
10357;10357;femenino;servicio;variedades;santo domingo savio ;1;1.0;18/09/2017;7300000.0;microempresarial
10359;10359;masculino;comercio;fabrica de;manrique oriental;2;3.0;5/10/2016;2000000.0;microempresarial
10360;10360;femenino;comercio;variedades;castilla;3;5.0;21/11/2018;7800000.0;microempresarial
10361;10361;femenino;comercio;papeleria;belen;3;16.0;24/03/2017;7370000.0;microempresarial
10363;10363;femenino;comercio;variedades;calasanz;1;12.0;1/04/2019;8200000.0;microempresarial
10365;10365;femenino;servicio;variedades;villa hermosa;3;8.0;6/07/2018;7800000.0;microempresarial
10366;10366;femenino;agropecuaria;criadero de animales;cabecera san cristobal;2;60.0;9/02/2017;7000000.0;microempresarial
10367;10367;femenino;industria;fabrica de;prado;2;10.0;24/02/2016;6890000.0;microempresarial
10368;10368;masculino;industria;fabrica de;campo valdes no. 1;3;4.0;5/09/2017;6000000.0;microempresarial
10369;10369;femenino;comercio;cafeteria;aranjuez;2;4.0;5/12/2018;7800000.0;microempresarial
10370;10370;masculino;comercio;miscelanea;centro admtivo;1;10.0;26/02/2018;7800000.0;microempresarial
10371;10371;femenino;comercio;tienda de helados;manrique central no. 2;3;3.0;5/05/2016;4000000.0;microempresarial
10372;10372;femenino;servicio;peluqueria;guayabal;2;15.0;24/10/2016;2000000.0;microempresarial
10373;10373;femenino;comercio;tienda;campo valdes no. 1;2;4.0;22/05/2018;7800000.0;microempresarial
10374;10374;masculino;comercio;restaurante;belen;3;16.0;18/11/2016;6890000.0;microempresarial
10377;10377;femenino;comercio;comidas rapidas;san javier no.1;1;13.0;26/07/2017;7370000.0;microempresarial
10378;10378;femenino;comercio;comidas rapidas;calasanz;1;12.0;13/06/2017;7300000.0;microempresarial
10379;10379;femenino;comercio;variedades;san javier no.1;1;13.0;15/11/2017;7300000.0;microempresarial
10381;10381;masculino;comercio;tienda;la floresta;3;12.0;19/01/2018;7300000.0;microempresarial
10382;10382;masculino;comercio;variedades;manrique central no. 1;2;4.0;10/08/2018;5000000.0;microempresarial
10383;10383;femenino;servicio;restaurante;barrio caicedo;1;9.0;7/09/2017;7000000.0;microempresarial
10384;10384;femenino;servicio;barberia;robledo;2;7.0;9/07/2018;6000000.0;microempresarial
10386;10386;femenino;servicio;peluqueria;villatina;1;8.0;13/04/2018;4500000.0;microempresarial
10387;10387;masculino;industria;ebanistaria;la milagrosa;3;9.0;19/09/2017;7000000.0;microempresarial
10388;10388;masculino;servicio;bares;belencito;2;13.0;17/05/2016;6890000.0;microempresarial
10389;10389;masculino;comercio;variedades;belen;2;16.0;2/03/2018;4500000.0;microempresarial
10390;10390;femenino;industria;deposito de;llanaditas;1;8.0;6/02/2017;7377000.0;microempresarial
10392;10392;masculino;servicio;recreativo educativo;centro admtivo;3;10.0;8/04/2016;4000000.0;microempresarial
10393;10393;femenino;comercio;variedades;robledo;1;7.0;23/02/2018;4000000.0;microempresarial
10394;10394;femenino;industria;variedades;belen;3;16.0;5/07/2018;19500000.0;juridica y cap.semilla
10395;10395;femenino;comercio;tienda;barrio caicedo;1;9.0;19/05/2017;7377000.0;microempresarial
10396;10396;femenino;comercio;variedades;santa cruz;2;2.0;24/07/2017;6500000.0;microempresarial
10397;10397;masculino;comercio;comidas rapidas;la isla;2;2.0;24/09/2018;5000000.0;microempresarial
10398;10398;masculino;industria;fabrica de;cristo rey;3;15.0;11/11/2016;6000000.0;microempresarial
10399;10399;femenino;comercio;almacen de ropa en;guayabal;3;15.0;9/10/2017;7000000.0;microempresarial
10400;10400;masculino;servicio;fabrica de helados;el corazon;2;13.0;5/03/2018;3500000.0;microempresarial
10401;10401;masculino;industria;fabrica de calzado;pedregal;3;6.0;13/02/2018;1000000.0;microempresarial
10402;10402;masculino;industria;fabrica de;barrio caicedo;2;9.0;30/04/2018;7800000.0;microempresarial
10403;10403;femenino;industria;fabrica de;villa hermosa;2;8.0;29/05/2018;7800000.0;microempresarial
10404;10404;masculino;servicio;tienda;robledo;3;7.0;9/05/2018;7800000.0;microempresarial
10405;10405;masculino;servicio;barberia;buenos aires;3;9.0;28/03/2017;7000000.0;microempresarial
10406;10406;femenino;industria;fabrica de;san javier no.1;2;13.0;14/07/2017;7000000.0;microempresarial
10408;10408;masculino;industria;mantenimiento en;robledo;2;7.0;13/06/2017;7377000.0;microempresarial
10410;10410;femenino;comercio;joyeria;campo valdes no. 1;3;4.0;11/10/2018;5000000.0;microempresarial
10411;10411;femenino;comercio;drogueria;castilla;3;5.0;14/09/2018;7800000.0;microempresarial
10412;10412;femenino;industria;fabrica de;la milagrosa;3;9.0;17/07/2017;7300000.0;microempresarial
10413;10413;femenino;comercio;tienda de helados;robledo;2;7.0;5/09/2018;5000000.0;microempresarial
10414;10414;masculino;industria;fabrica de alimentos;buenos aires;3;9.0;9/07/2018;7000000.0;microempresarial
10415;10415;femenino;comercio;fabrica de;santander;2;6.0;27/01/2017;2000000.0;microempresarial
10416;10416;femenino;comercio;tienda;la milagrosa;2;9.0;20/09/2018;3000000.0;microempresarial
10417;10417;masculino;comercio;distribuidora de;aranjuez;3;4.0;5/07/2018;7800000.0;microempresarial
10418;10418;femenino;comercio;fabrica de helados;belen;3;16.0;3/11/2016;6800000.0;microempresarial
10419;10419;femenino;comercio;almacen de ropa en;santa cruz;1;2.0;14/03/2018;7000000.0;microempresarial
10420;10420;femenino;comercio;variedades;boyaca;3;5.0;31/01/2019;8200000.0;microempresarial
10421;10421;femenino;comercio;variedades;manrique oriental;1;3.0;18/10/2018;4000000.0;microempresarial
10422;10422;femenino;comercio;tienda;manrique central no. 1;2;4.0;7/12/2017;7000000.0;microempresarial
10423;10423;masculino;comercio;almacen de ropa en;buenos aires;1;9.0;8/09/2016;2000000.0;microempresarial
10424;10424;masculino;servicio;servicios;20 de julio;2;13.0;10/01/2018;6000000.0;microempresarial
10425;10425;femenino;comercio;tienda;san javier no.1;1;13.0;1/11/2016;5000000.0;microempresarial
10427;10427;masculino;comercio;variedades;girardot;3;5.0;28/02/2018;7000000.0;microempresarial
10428;10428;femenino;comercio;legumbreria;manrique central no. 2;1;3.0;21/06/2018;5000000.0;microempresarial
10430;10430;femenino;industria;fabrica de;castilla;3;5.0;25/08/2017;7000000.0;microempresarial
10431;10431;femenino;comercio;variedades;castilla;3;5.0;12/05/2016;1000000.0;microempresarial
10432;10432;femenino;comercio;almacen de ropa en;la loma;2;60.0;6/06/2018;5000000.0;microempresarial
10433;10433;femenino;comercio;productos de belleza;popular;2;1.0;3/05/2018;7800000.0;microempresarial
10434;10434;masculino;comercio;comidas rapidas;aranjuez;3;4.0;20/12/2018;6000000.0;microempresarial
10435;10435;femenino;comercio;almacen de ropa en;san javier no.1;2;13.0;14/12/2016;6890000.0;microempresarial
10436;10436;femenino;servicio;recreativo educativo;cabecera san antonio ;3;80.0;1/09/2016;6890000.0;juridica y cap.semilla
10438;10438;masculino;comercio;comidas rapidas;altavista;2;16.0;22/06/2018;5000000.0;microempresarial
10439;10439;masculino;comercio;cerrajeria;robledo;1;7.0;2/12/2016;6800000.0;microempresarial
10440;10440;femenino;comercio;tienda;carpinelo;1;1.0;22/08/2016;6890000.0;microempresarial
10441;10441;masculino;industria;fabrica de;belen;3;16.0;17/05/2018;2500000.0;microempresarial
10442;10442;femenino;servicio;comidas rapidas;belalcazar;3;5.0;18/05/2016;5000000.0;microempresarial
10443;10443;femenino;comercio;comidas rapidas;manrique central no. 1;3;4.0;6/03/2018;1000000.0;microempresarial
10444;10444;femenino;comercio;fabrica de;belencito;2;13.0;14/02/2018;4500000.0;microempresarial
10445;10445;femenino;servicio;mantenimiento en;robledo;2;7.0;25/01/2018;7800000.0;microempresarial
10446;10446;femenino;comercio;cafeteria;manrique central no. 1;2;4.0;24/01/2018;800000.0;microempresarial
10447;10447;masculino;industria;panaderia;las palmas;3;10.0;7/11/2017;4300000.0;microempresarial
10448;10448;masculino;comercio;tienda;andalucia;2;2.0;24/05/2017;7300000.0;microempresarial
10449;10449;masculino;industria;fabrica de;san javier no.1;2;13.0;26/10/2016;5000000.0;microempresarial
10450;10450;femenino;servicio;hoteles moteles;manrique oriental;3;3.0;27/09/2016;6890000.0;microempresarial
10451;10451;masculino;servicio;variedades;la floresta;3;12.0;26/04/2017;4300000.0;microempresarial
10452;10452;masculino;comercio;variedades;la milagrosa;2;9.0;10/08/2017;7000000.0;microempresarial
10453;10453;masculino;industria;fabrica de calzado;doce de octubre no.1;2;6.0;22/03/2019;7500000.0;microempresarial
10456;10456;femenino;servicio;peluqueria;manrique oriental;1;3.0;3/02/2017;7377000.0;microempresarial
10457;10457;masculino;comercio;tienda;villa hermosa;2;8.0;24/10/2018;3000000.0;microempresarial
10458;10458;masculino;comercio;cafeteria;belen;3;16.0;14/09/2018;7800000.0;microempresarial
10459;10459;masculino;industria;fabrica de;belen;3;16.0;27/06/2017;7000000.0;microempresarial
10462;10462;femenino;servicio;fabrica de;san jose de la cima no.;1;3.0;14/09/2018;3000000.0;microempresarial
10463;10463;femenino;industria;fabrica de;20 de julio;2;13.0;19/10/2017;6000000.0;microempresarial
10464;10464;femenino;industria;fabrica de;manrique central no. 1;3;4.0;11/05/2018;5000000.0;microempresarial
10465;10465;masculino;comercio;variedades;villa hermosa;2;8.0;11/01/2017;6000000.0;microempresarial
10466;10466;femenino;comercio;papeleria;granizal;2;1.0;9/08/2017;7000000.0;microempresarial
10467;10467;masculino;industria;fabrica de alimentos;lopez de mesa;3;7.0;16/11/2018;7800000.0;microempresarial
10468;10468;masculino;industria;fabrica de;robledo;2;7.0;30/10/2018;7800000.0;microempresarial
10469;10469;femenino;comercio;variedades;manrique oriental;2;3.0;11/05/2018;800000.0;microempresarial
10470;10470;femenino;servicio;peluqueria;castilla;3;5.0;22/09/2017;2500000.0;microempresarial
10471;10471;masculino;servicio;comidas rapidas;robledo;3;7.0;29/09/2016;3500000.0;microempresarial
10472;10472;femenino;servicio;peluqueria;pedregal;3;6.0;6/09/2016;6000000.0;microempresarial
10473;10473;masculino;industria;fabrica de calzado;manrique central no. 1;1;4.0;25/04/2018;3400000.0;microempresarial
10474;10474;femenino;industria;fabrica de;aranjuez;2;4.0;18/01/2019;6000000.0;microempresarial
10475;10475;masculino;industria;fabrica de;belen;3;16.0;13/12/2017;3500000.0;microempresarial
10476;10476;femenino;comercio;cafeteria;santo domingo savio ;1;1.0;26/04/2018;4500000.0;microempresarial
10477;10477;femenino;comercio;miscelanea;andalucia;2;2.0;18/10/2018;5000000.0;microempresarial
10478;10478;femenino;comercio;tienda;cabecera san antonio ;2;80.0;23/01/2017;2000000.0;microempresarial
10479;10479;femenino;servicio;peluqueria;santo domingo savio ;2;1.0;21/11/2017;7300000.0;microempresarial
10480;10480;femenino;comercio;comidas rapidas;manrique central no. 1;3;4.0;21/10/2016;4000000.0;microempresarial
10481;10481;femenino;comercio;variedades;doce de octubre no.1;2;6.0;27/09/2018;3000000.0;microempresarial
10482;10482;masculino;comercio;comidas rapidas;doce de octubre no.1;2;6.0;19/07/2016;6890000.0;microempresarial
10483;10483;femenino;comercio;tienda;manrique oriental;1;3.0;7/03/2019;8200000.0;microempresarial
10484;10484;femenino;comercio;variedades;moravia;2;4.0;11/04/2018;7000000.0;microempresarial
10485;10485;masculino;comercio;tienda;san javier no.2;3;13.0;28/09/2016;6894000.0;microempresarial
10486;10486;masculino;comercio;panaderia;bello horizonte;2;7.0;30/11/2018;7800000.0;microempresarial
10487;10487;femenino;comercio;ferreteria;robledo;1;7.0;17/05/2018;5000000.0;microempresarial
10488;10488;femenino;comercio;variedades;buenos aires;2;9.0;17/04/2017;7370000.0;microempresarial
10490;10490;femenino;industria;fabrica de;enciso;2;4.0;3/10/2018;5000000.0;microempresarial
10491;10491;femenino;comercio;variedades;juan pablo ii;1;9.0;25/10/2018;5000000.0;microempresarial
10492;10492;femenino;comercio;tienda;campo valdes no. 1;3;4.0;20/10/2016;6890000.0;microempresarial
10494;10494;femenino;servicio;peluqueria;san javier no.1;2;13.0;2/02/2018;500000.0;microempresarial
10495;10495;masculino;comercio;miscelanea;castilla;3;5.0;8/05/2018;1500000.0;microempresarial
10496;10496;femenino;industria;fabrica de;la milagrosa;2;9.0;16/05/2019;8000000.0;microempresarial
10497;10497;femenino;comercio;productos de belleza;belen;1;4.0;4/02/2019;4000000.0;microempresarial
10498;10498;femenino;comercio;comidas rapidas;el salvador;3;9.0;7/04/2017;3000000.0;microempresarial
10500;10500;masculino;comercio;comidas rapidas;san javier no.1;3;13.0;21/07/2017;7000000.0;microempresarial
10501;10501;femenino;industria;fabrica de;castilla;3;5.0;12/02/2018;4000000.0;microempresarial
10502;10502;masculino;comercio;variedades;moravia;2;90.0;20/10/2016;6890000.0;microempresarial
10503;10503;femenino;servicio;peluqueria;santa rosa de lima;3;13.0;20/10/2017;7370000.0;microempresarial
10504;10504;femenino;comercio;variedades;cristo rey;3;15.0;3/05/2018;3000000.0;microempresarial
10505;10505;femenino;comercio;variedades;la floresta;3;12.0;29/10/2018;7812000.0;microempresarial
10506;10506;femenino;servicio;organización y;santo domingo savio ;1;1.0;31/05/2018;5000000.0;microempresarial
10507;10507;masculino;comercio;variedades;andalucia;2;2.0;13/10/2017;7300000.0;microempresarial
10508;10508;masculino;industria;fabrica de colchones;popular;2;1.0;23/11/2017;3300000.0;microempresarial
10509;10509;femenino;comercio;almacen de ropa en;villa hermosa;2;8.0;11/06/2019;8500000.0;microempresarial
10512;10512;femenino;comercio;papeleria;robledo;3;7.0;5/04/2019;6500000.0;microempresarial
10513;10513;femenino;industria;fabrica de;20 de julio;2;13.0;10/07/2017;6000000.0;microempresarial
10515;10515;femenino;industria;fabrica de;santo domingo savio ;1;1.0;23/11/2016;1800000.0;microempresarial
10517;10517;femenino;comercio;variedades;andalucia;2;2.0;29/08/2018;7000000.0;microempresarial
10518;10518;femenino;industria;fabrica de;juan xxiii la quiebra;2;13.0;1/08/2018;800000.0;microempresarial
10519;10519;femenino;servicio;fabrica de;san javier no.1;3;13.0;26/09/2017;7377000.0;microempresarial
10520;10520;masculino;industria;fabrica de;santander;2;6.0;18/07/2018;5000000.0;microempresarial
10521;10521;femenino;comercio;variedades;llanaditas;1;8.0;30/10/2018;7800000.0;microempresarial
10522;10522;masculino;industria;fabrica de alimentos;popular;2;1.0;1/03/2018;4100000.0;microempresarial
10523;10523;femenino;comercio;almacen de ropa en;alfonso lopez;3;5.0;4/08/2016;3500000.0;microempresarial
10525;10525;masculino;industria;comidas rapidas;boston;3;10.0;30/04/2018;7800000.0;microempresarial
10528;10528;femenino;servicio;variedades;20 de julio;1;13.0;14/06/2018;7800000.0;microempresarial
10529;10529;masculino;comercio;fabrica de calzado;cabecera san antonio ;2;80.0;20/06/2016;5000000.0;microempresarial
10530;10530;femenino;servicio;peluqueria;boston;3;10.0;13/09/2016;2000000.0;microempresarial
10531;10531;femenino;servicio;panaderia;belen;3;16.0;5/03/2018;7800000.0;microempresarial
10532;10532;masculino;comercio;tienda;aranjuez;2;4.0;19/04/2018;7800000.0;microempresarial
10534;10534;femenino;comercio;comidas rapidas;belen;2;16.0;6/04/2018;5000000.0;microempresarial
10535;10535;femenino;industria;fabrica de;moravia;2;4.0;23/02/2016;6000000.0;microempresarial
10536;10536;femenino;comercio;mantenimiento en;cabecera san antonio ;3;80.0;22/06/2017;2000000.0;microempresarial
10537;10537;femenino;industria;fabrica de;san javier no.1;2;13.0;4/12/2017;7377000.0;microempresarial
10538;10538;masculino;servicio;mantenimiento en;belencito;2;13.0;24/05/2018;6000000.0;microempresarial
10539;10539;femenino;comercio;distribuidora de;belen;3;16.0;3/05/2017;5000000.0;microempresarial
10540;10540;femenino;comercio;comidas rapidas;el salvador;2;9.0;29/08/2018;7000000.0;microempresarial
10541;10541;masculino;comercio;variedades;cabecera san cristobal;2;60.0;24/10/2018;7800000.0;microempresarial
10542;10542;femenino;comercio;tienda;juan xxiii la quiebra;1;13.0;5/04/2017;7377000.0;microempresarial
10543;10543;femenino;comercio;tienda de helados;robledo;2;7.0;12/07/2018;5000000.0;microempresarial
10544;10544;femenino;comercio;carniceria;belen;2;16.0;11/05/2017;7300000.0;microempresarial
10545;10545;femenino;servicio;variedades;popular;2;1.0;14/06/2016;2500000.0;microempresarial
